RegionName,StateName,SizeRank,2017_avg,2017_std,2018_avg,2018_std
23228,Virginia,941,165900,7381.056835,182380,4103.120764
30519,Georgia,942,222191.6667,5997.424216,237875,3299.147617
94566,California,943,1125925,69791.07064,1202860,43711.53623
30328,Georgia,944,338758.3333,11412.01548,356566.6667,28387.16455
53214,Wisconsin,945,124191.6667,3498.918484,135610,4566.935515
43201,Ohio,946,273958.3333,33033.2524,281870,13211.51392
55117,Minnesota,947,180425,7372.146341,187600,7231.597334
70769,Louisiana,948,225150,7245.630867,233187.5,19054.03091
95376,California,949,395608.3333,11538.51943,427100,3390.837327
53211,Wisconsin,950,318233.3333,18476.66697,324700,27818.23143
91745,California,951,571533.3333,40884.86544,613930,34123.21937
34231,Florida,952,226333.3333,6720.532386,234440,6483.085685
32712,Florida,953,249850,5315.621632,266880,6033.871063
93010,California,954,582375,28071.07423,625200,10140.01972
1902,Massachusetts,955,259183.3333,15171.56514,292377.7778,22121.37115
60067,Illinois,956,285133.3333,3901.566637,324280,28136.76598
19808,Delaware,957,233925,6692.4242,238850,10138.76225
95762,California,958,589300,17150.26725,633800,24605.50977
20747,Maryland,959,208658.3333,3563.579271,221333.3333,13136.2095
46410,Indiana,960,131933.3333,5017.358756,139020,6009.958403
32824,Florida,961,270158.3333,6316.045484,269840,14582.12605
33461,Florida,962,138616.6667,11230.37795,171144.4444,13710.91302
92688,California,963,552683.3333,20044.94256,579033.3333,16405.21597
94601,California,964,503841.6667,30053.82556,566911.1111,26666.85185
53590,Wisconsin,965,258600,6848.47915,268380,13368.53021
90660,California,966,439641.6667,9063.338084,467960,5974.813805
48188,Michigan,967,281516.6667,12717.7588,255766.6667,10161.47408
95037,California,968,837400,23513.36499,923855.5556,24626.86478
33196,Florida,969,284741.6667,4325.20873,306880,4953.544186
93311,California,970,286908.3333,11326.40413,306410,6337.578402
33130,Florida,971,275391.6667,10650.77918,284510,18800.02394
2740,Massachusetts,972,190141.6667,6689.476603,192166.6667,7061.94811
11561,New York,973,482700,27462.55026,537155.5556,39093.93562
18042,Pennsylvania,974,109508.3333,9405.889851,134610,16716.66534
40291,Kentucky,975,183675,5465.211951,188060,3492.907099
21701,Maryland,976,251100,8255.806038,272300,6405.62253
33134,Florida,977,453950,22696.27356,447460,36543.10332
60193,Illinois,978,192475,6469.560134,200320,11273.31362
30039,Georgia,979,164325,5918.773099,181250,5659.063527
19701,Delaware,980,251283.3333,10861.38675,258920,13306.52472
30120,Georgia,981,149858.3333,5757.670005,168766.6667,6735.31324
49503,Michigan,982,144141.6667,5696.410907,167455.5556,4061.776051
17050,Pennsylvania,983,251850,7367.213404,265390,13767.2401
32955,Florida,984,215975,8573.809441,235970,9216.078342
98092,Washington,985,367650,11217.0629,402630,17675.8055
33445,Florida,986,164575,4842.541516,171444.4444,5110.579683
27520,North Carolina,987,172383.3333,6798.999109,177033.3333,3491.577167
92064,California,988,682325,29199.26155,714410,36393.0062
33917,Florida,989,177758.3333,4629.517313,184255.5556,8973.678932
2127,Massachusetts,990,628958.3333,22056.87566,691922.2222,41093.95137
92833,California,991,566616.6667,20116.98426,602090,16898.07385
75013,Texas,992,398725,13995.60199,414275,6762.534658
92054,California,993,592525,20241.71127,618450,22666.77083
33410,Florida,994,326833.3333,14011.14636,351433.3333,9597.453366
85249,Arizona,995,366133.3333,10468.70999,390987.5,14882.9968
53221,Wisconsin,996,143175,9389.455522,149720,5130.65298
95825,California,997,228525,19298.53729,277700,13464.62031
43017,Ohio,998,324383.3333,19623.44828,347000,13271.54852
91765,California,999,582158.3333,33460.63504,636340,21306.90968
55304,Minnesota,1000,281075,13834.80665,290200,15062.61007
33484,Florida,1001,122808.3333,3000.405065,133366.6667,5330.415869
28054,North Carolina,1002,127458.3333,10587.29257,140260,9787.052672
64055,Missouri,1003,123358.3333,2891.786741,132660,5496.762684
27127,North Carolina,1004,124050,4031.645652,132020,5264.370808
60188,Illinois,1005,224633.3333,6877.539935,235660,9125.480809
45342,Ohio,1006,137083.3333,10148.22097,151900,9527.97052
75165,Texas,1007,191825,6272.31018,213620,16639.87981
85716,Arizona,1008,184750,11825.00881,191180,9881.781216
30680,Georgia,1009,150208.3333,6020.999133,164911.1111,6302.98773
32714,Florida,1010,153908.3333,8280.142746,149966.6667,21189.14817
93711,California,1011,321083.3333,14616.02051,350240,9180.98034
92544,California,1012,241600,6685.930501,260055.5556,5930.731847
18017,Pennsylvania,1013,184933.3333,4027.475084,205860,19557.20839
63368,Missouri,1014,232150,9024.919206,253190,14105.98809
85296,Arizona,1015,285833.3333,10272.23875,297490,4544.986249
70433,Louisiana,1016,212908.3333,8498.672282,238100,10864.41695
40219,Kentucky,1017,129091.6667,6072.816251,138930,6593.034203
55406,Minnesota,1018,234241.6667,5088.788057,248510,6520.498447
1085,Massachusetts,1019,208291.6667,11778.26093,210888.8889,12500.52838
35216,Alabama,1020,217475,20123.91301,225466.6667,12782.54018
98058,Washington,1021,403583.3333,11711.66323,431420,15644.47506
55379,Minnesota,1022,232491.6667,12825.85009,247280,14824.15596
60477,Illinois,1023,167825,6122.788716,182780,6810.25697
44122,Ohio,1024,214008.3333,14542.14899,221966.6667,16956.02155
1420,Massachusetts,1025,179516.6667,6341.245058,194922.2222,9352.572763
53051,Wisconsin,1026,239100,7535.029308,269555.5556,6873.962323
30126,Georgia,1027,234066.6667,14989.12569,231277.7778,10257.7643
60025,Illinois,1028,383383.3333,23812.00094,406530,31478.18451
10977,New York,1029,441075,20607.68971,442922.2222,15014.42105
2149,Massachusetts,1030,361125,21571.59108,413000,35374.787
90275,California,1031,1155808.333,23745.61217,1225280,59090.53731
55110,Minnesota,1032,242600,6682.314968,251340,6685.686203
33610,Florida,1033,105041.6667,13286.36258,118933.3333,6408.327915
78232,Texas,1034,262075,4409.105162,261620,9954.074543
85027,Arizona,1035,198483.3333,6451.980747,212460,2818.581203
92127,California,1036,835700,30464.07721,916650,27462.4926
46368,Indiana,1037,162441.6667,4668.414851,164133.3333,7340.451091
95136,California,1038,801333.3333,56174.62852,983644.4444,30503.15507
11550,New York,1039,277900,20374.69836,315788.8889,15946.32974
91605,California,1040,519666.6667,11133.98202,562670,26441.71137
97217,Oregon,1041,411466.6667,13667.92677,434640,13862.04891
2130,Massachusetts,1042,526233.3333,21627.81131,612244.4444,35130.14252
33624,Florida,1043,201250,5518.831398,219433.3333,7284.839661
92660,California,1044,1651458.333,98574.44275,1804744.444,91962.01041
27295,North Carolina,1045,134683.3333,8228.591752,141644.4444,12460.16864
93304,California,1046,144258.3333,3660.477731,154360,4414.793313
80909,Colorado,1047,210308.3333,8785.637743,240990,6588.391306
48146,Michigan,1048,67541.66667,3864.681603,69655.55556,2921.229236
98223,Washington,1049,330741.6667,12945.62077,370600,13833.22088
46037,Indiana,1050,271800,4224.728788,297450,10984.64838
8861,New Jersey,1051,208833.3333,7013.835533,237833.3333,6519.54327
60120,Illinois,1052,156925,2329.56541,172900,5039.444414
28115,North Carolina,1053,208041.6667,7015.869907,209920,15933.28591
95826,California,1054,289716.6667,7679.391614,318170,7951.232609
60707,Illinois,1055,212833.3333,13783.76662,232690,6557.507148
50266,Iowa,1056,210666.6667,13912.30471,229910,14956.83456
2472,Massachusetts,1057,543041.6667,25079.1234,573822.2222,41935.84459
80022,Colorado,1058,323941.6667,16423.93874,350050,10179.80845
85051,Arizona,1059,165891.6667,4409.168163,186400,7059.213837
34761,Florida,1060,236583.3333,15072.427,250870,16025.04602
84121,Utah,1061,358441.6667,7695.827694,408200,16901.80792
33771,Florida,1062,152241.6667,6156.7657,166240,10863.25918
85704,Arizona,1063,231800,13689.77721,243380,8473.228428
85745,Arizona,1064,195658.3333,20740.07627,208880,6987.38864
90804,California,1065,359758.3333,24666.288,387700,23552.32473
32738,Florida,1066,145825,8138.911168,163611.1111,5002.764668
79925,Texas,1067,134866.6667,5934.831272,138270,8834.596765
32818,Florida,1068,166708.3333,6887.967568,193300,8105.060148
90745,California,1069,450008.3333,19235.1873,496570,25433.8377
38116,Tennessee,1070,81800,7956.548666,85470,2859.73775
85730,Arizona,1071,146841.6667,2578.907499,161640,4563.156802
93611,California,1072,301741.6667,13964.98349,317650,3598.680314
55119,Minnesota,1073,183533.3333,8143.845665,198000,4971.317733
30134,Georgia,1074,129016.6667,4219.366724,143300,5213.231031
95667,California,1075,367066.6667,16973.72152,403470,24946.74528
20032,District of Columbia,1076,240116.6667,19799.61419,248255.5556,15247.30294
38125,Tennessee,1077,151325,5710.972626,167560,5434.188072
43065,Ohio,1078,308416.6667,15579.78569,333211.1111,14818.19036
95127,California,1079,663600,44161.31414,799760,37205.5426
32207,Florida,1080,144666.6667,9404.461116,156162.5,6517.272723
20748,Maryland,1081,199391.6667,5083.545078,225200,9159.573013
76021,Texas,1082,244050,4641.389878,258966.6667,3298.4845
80021,Colorado,1083,344750,12786.93995,370650,8423.093256
77044,Texas,1084,229933.3333,20456.75656,219500,10365.51977
80906,Colorado,1085,284183.3333,19909.83146,335400,35927.20418
32811,Florida,1086,93366.66667,5324.523975,112440,6099.540966
95821,California,1087,305091.6667,9142.889617,333270,10963.03334
38134,Tennessee,1088,121116.6667,6765.455557,128650,3256.762196
98036,Washington,1089,436258.3333,23019.7907,499210,18225.11728
95240,California,1090,289191.6667,6300.060626,308200,11604.21379
21045,Maryland,1091,310908.3333,8723.479651,316470,5055.106329
14624,New York,1092,143475,9754.069663,125344.4444,5903.315662
48047,Michigan,1093,205175,6172.806628,209511.1111,9061.817876
30115,Georgia,1094,260708.3333,7473.559876,279466.6667,13474.75005
73112,Oklahoma,1095,123608.3333,2083.449997,122570,2845.013181
32707,Florida,1096,192208.3333,7565.542317,204344.4444,8480.187512
94901,California,1097,1061433.333,65326.7216,1128944.444,48718.78741
60563,Illinois,1098,282916.6667,24549.16269,265200,15767.37137
46385,Indiana,1099,210625,16247.10872,201933.3333,10389.84547
95111,California,1100,637083.3333,44011.30221,765770,14488.27457
30316,Georgia,1101,263925,17314.2102,277644.4444,14987.33622
45373,Ohio,1102,144483.3333,6235.895195,164966.6667,9788.882583
92506,California,1103,419916.6667,9970.024518,447960,8239.19899
60540,Illinois,1104,376850,14040.74428,378630,17961.46152
92040,California,1105,466200,17228.07786,485350,17062.19505
90815,California,1106,632691.6667,8624.814813,674330,17601.76412
22033,Virginia,1107,442883.3333,18078.5708,457911.1111,12485.76473
11743,New York,1108,561008.3333,13045.46271,554512.5,18403.90159
7753,New Jersey,1109,266208.3333,6015.460405,271333.3333,12779.41052
55423,Minnesota,1110,230500,4398.86349,243600,2157.776633
91764,California,1111,360158.3333,9078.955367,389830,7413.777714
75044,Texas,1112,217391.6667,11403.32249,231755.5556,8744.155014
70118,Louisiana,1113,307625,28803.79388,321820,21028.54251
32724,Florida,1114,177875,8612.599782,199250,9522.10586
83706,Idaho,1115,238783.3333,12020.38777,271680,18723.8244
95023,California,1116,527583.3333,8989.608198,564050,10711.0457
30019,Georgia,1117,241450,8077.076616,252225,7793.54701
78217,Texas,1118,150416.6667,4948.709147,163570,7136.392646
70458,Louisiana,1119,159191.6667,5943.40788,156966.6667,4050.788675
60654,Illinois,1120,427683.3333,10242.87015,440130,15230.0394
60090,Illinois,1121,185283.3333,7457.863114,204550,15347.65454
8094,New Jersey,1122,155383.3333,5822.919275,161888.8889,5980.234935
33428,Florida,1123,258300,13497.40716,271311.1111,13486.82027
49508,Michigan,1124,165616.6667,3912.976985,179744.4444,3763.60085
7307,New Jersey,1125,406991.6667,11890.85491,515130,31985.43575
80227,Colorado,1126,287891.6667,15470.91132,338830,25067.98955
64133,Missouri,1127,109283.3333,5020.430482,117680,5541.624311
19130,Pennsylvania,1128,343941.6667,13130.65487,350500,13435.99643
33016,Florida,1129,179608.3333,15348.91192,192420,15195.84154
30152,Georgia,1130,232141.6667,17855.83277,255211.1111,12119.81339
50315,Iowa,1131,119750,8246.767043,122770,10654.76889
73170,Oklahoma,1132,172983.3333,3001.342292,178511.1111,6530.347012
85033,Arizona,1133,150691.6667,3570.587798,167740,3716.234654
37363,Tennessee,1134,251008.3333,6650.245401,266040,12303.8368
8902,New Jersey,1135,259966.6667,9705.267756,276430,4423.358453
30084,Georgia,1136,198766.6667,8694.378771,222255.5556,5671.392365
33611,Florida,1137,224833.3333,6340.522236,253933.3333,18828.17038
40220,Kentucky,1138,172816.6667,3543.264346,183350,4142.764777
2139,Massachusetts,1139,712783.3333,52917.22834,780033.3333,50148.2469
94608,California,1140,624233.3333,21472.90282,694266.6667,20351.68571
48310,Michigan,1141,193425,3006.693921,201900,4233.464565
93534,California,1142,209383.3333,13041.14216,237050,8351.915948
8012,New Jersey,1143,163491.6667,7365.964333,160844.4444,3364.557462
19063,Pennsylvania,1144,345900,12667.34647,373566.6667,25621.51873
92025,California,1145,471833.3333,20945.1002,508830,12816.94581
97224,Oregon,1146,388858.3333,5105.627342,420930,13073.71791
28273,North Carolina,1147,188841.6667,4666.986596,208088.8889,10673.48162
1040,Massachusetts,1148,161800,12017.90331,189166.6667,8784.961898
70056,Louisiana,1149,149975,5259.297323,156730,3135.617961
70808,Louisiana,1150,265458.3333,6330.015578,283490,12342.96966
32127,Florida,1151,213150,6329.099462,229266.6667,7771.600722
97222,Oregon,1152,323708.3333,6719.55583,345250,6318.741963
85120,Arizona,1153,167441.6667,5900.770901,191266.6667,6547.603463
43110,Ohio,1154,161058.3333,4213.956639,172090,3177.561958
91320,California,1155,686741.6667,16190.40139,710122.2222,22055.12174
33172,Florida,1156,165566.6667,7183.816689,179890,5123.758386
23111,Virginia,1157,221691.6667,8999.39427,234310,6254.350486
91016,California,1158,626916.6667,19630.24169,668960,17933.16481
77338,Texas,1159,145858.3333,4824.15076,150630,2377.414562
90291,California,1160,1755908.333,134142.1103,1945740,101061.132
85286,Arizona,1161,347675,10354.71913,355910,6118.243212
21060,Maryland,1162,234158.3333,16773.21567,257820,9926.610701
84107,Utah,1163,230941.6667,18578.09904,257377.7778,10610.97731
80205,Colorado,1164,421533.3333,21163.73996,474020,15252.78991
33018,Florida,1165,295133.3333,14818.70065,322330,15588.71707
92395,California,1166,218150,6748.641839,230420,8939.888142
97080,Oregon,1167,331116.6667,7359.781851,363550,8908.282663
80126,Colorado,1168,464491.6667,13846.86838,507200,25125.06495
91606,California,1169,553450,20030.49758,615220,21292.8063
30252,Georgia,1170,188133.3333,4468.096786,205288.8889,10688.87734
30102,Georgia,1171,186833.3333,6372.248862,203688.8889,3859.31613
34232,Florida,1172,202100,4881.768805,224880,9162.728851
80228,Colorado,1173,384533.3333,28492.58188,432430,14829.16383
91423,California,1174,906358.3333,59797.90211,1001630,53692.57025
97230,Oregon,1175,306291.6667,10616.68956,320650,5332.40096
14612,New York,1176,146016.6667,6628.83013,132855.5556,6546.604058
30213,Georgia,1177,153508.3333,6267.835662,169144.4444,4472.163561
90065,California,1178,757091.6667,22850.8008,841360,25815.93306
33880,Florida,1179,123158.3333,8370.330373,136120,4805.788177
85210,Arizona,1180,190525,9603.829531,196083.3333,11652.52715
75075,Texas,1181,294691.6667,4084.005047,308955.5556,6062.656387
37207,Tennessee,1182,180616.6667,12224.00871,208000,8900.449427
33155,Florida,1183,350033.3333,6587.024282,363000,12064.92851
85302,Arizona,1184,187066.6667,4614.349599,204260,2739.050931
20785,Maryland,1185,205425,7550.28973,218044.4444,5360.99309
48126,Michigan,1186,118566.6667,4287.643746,124166.6667,5907.998345
8857,New Jersey,1187,320008.3333,10574.0609,342080,8157.548651
94404,California,1188,1174150,68909.07657,1331155.556,78298.47609
50023,Iowa,1189,231758.3333,8161.541759,249288.8889,9347.898688
95126,California,1190,807291.6667,59148.92868,1064733.333,84191.23734
20743,Maryland,1191,187383.3333,6979.712665,208866.6667,8253.618735
53219,Wisconsin,1192,131975,4112.405014,136000,4135.698248
28092,North Carolina,1193,140875,7185.300388,150844.4444,6191.591271
92557,California,1194,305975,9810.464226,335250,3346.714807
92584,California,1195,360900,8128.653025,390080,4228.664092
94116,California,1196,1257975,63173.40059,1412777.778,43654.01287
94804,California,1197,414575,16473.72276,482650,13385.25308
14225,New York,1198,108158.3333,5395.130263,113522.2222,5743.939372
85086,Arizona,1199,309416.6667,10194.02058,327800,10789.99537
30132,Georgia,1200,182958.3333,4662.163005,201977.7778,5315.758079
23231,Virginia,1201,163816.6667,15317.19259,172633.3333,6473.879139
33014,Florida,1202,234950,10914.5545,244140,9049.883977
84020,Utah,1203,401933.3333,22785.82649,445822.2222,11407.57816
95050,California,1204,982175,69940.13065,1200190,79719.30067
92069,California,1205,526658.3333,16043.09085,557280,15419.97406
75060,Texas,1206,172283.3333,7624.503627,184844.4444,2577.729885
75154,Texas,1207,212225,7728.31644,234590,5237.642599
33604,Florida,1208,137583.3333,8767.157781,160366.6667,7530.382903
92084,California,1209,505758.3333,13493.91581,541790,19347.7363
6040,Connecticut,1210,173800,6741.537906,182666.6667,20710.97401
76262,Texas,1211,353958.3333,28299.77792,376290,9222.846632
33702,Florida,1212,177566.6667,4296.962752,194122.2222,12355.63549
90292,California,1213,937791.6667,14945.37043,1022440,42194.48305
90723,California,1214,308550,17075.20132,354811.1111,15106.10211
27502,North Carolina,1215,291508.3333,10570.59272,320280,7759.871133
34653,Florida,1216,111525,8081.060677,123950,3084.558315
70058,Louisiana,1217,135550,9989.536192,133166.6667,8370.317928
90069,California,1218,876016.6667,50263.9671,940160,68837.23121
60068,Illinois,1219,387908.3333,22829.38378,389630,26260.16184
78154,Texas,1220,211383.3333,7061.259724,215700,5355.786072
87144,New Mexico,1221,181666.6667,4098.644762,189944.4444,5482.519922
94551,California,1222,670233.3333,25768.88736,731625,9572.1928
98026,Washington,1223,473900,29440.22192,538590,16512.38626
90262,California,1224,391316.6667,12272.45108,415040,11811.36741
91913,California,1225,484175,18344.39628,527320,19802.61599
63304,Missouri,1226,227100,9327.379053,230700,13984.77744
89012,Nevada,1227,288541.6667,9477.645482,342000,16215.9044
92019,California,1228,475600,12502.19981,505510,9768.669305
30338,Georgia,1229,405116.6667,17050.26067,423588.8889,25578.9603
90501,California,1230,647991.6667,33832.44149,673310,17840.42881
35226,Alabama,1231,247358.3333,7420.069444,263566.6667,9700.859068
48154,Michigan,1232,200500,7548.399389,210266.6667,4131.720115
93313,California,1233,248191.6667,7875.008818,256500,6523.994175
91732,California,1234,478541.6667,25146.58553,511480,13985.12066
44146,Ohio,1235,89116.66667,6004.419669,97400,5744.756063
20110,Virginia,1236,289616.6667,15022.30749,305077.7778,12750.57975
84047,Utah,1237,255716.6667,10345.43646,271777.7778,13993.15529
28625,North Carolina,1238,144116.6667,6406.095188,163030,5465.171544
60031,Illinois,1239,233591.6667,14475.11994,237070,23682.56954
55369,Minnesota,1240,244733.3333,6355.094195,267400,11415.42816
8844,New Jersey,1241,301808.3333,17645.88991,354088.8889,25538.1825
84096,Utah,1242,358558.3333,9666.648707,375922.2222,16240.74285
80203,Colorado,1243,321608.3333,28640.83502,329300,13687.36644
75081,Texas,1244,255416.6667,3477.027786,264566.6667,9914.187365
85614,Arizona,1245,148550,5702.119489,167870,9938.314746
21014,Maryland,1246,263675,12675.83824,278588.8889,16203.59661
50317,Iowa,1247,111591.6667,2223.907347,116110,9214.928106
73110,Oklahoma,1248,78316.66667,2978.487685,79460,5806.238025
90740,California,1249,920383.3333,39812.41082,947830,34080.69982
80247,Colorado,1250,201200,9182.864477,220400,12848.42403
78749,Texas,1251,339908.3333,10438.82643,356322.2222,11399.10111
63119,Missouri,1252,232158.3333,8097.680566,237740,14017.64602
38018,Tennessee,1253,153475,10032.04241,167220,7783.289793
99206,Washington,1254,223150,11106.19197,229960,12966.1251
40229,Kentucky,1255,138858.3333,5705.035544,145730,2264.089221
55407,Minnesota,1256,221800,5347.896783,236400,9256.781298
92308,California,1257,215916.6667,8415.148378,228180,5186.096798
89149,Nevada,1258,231416.6667,6368.913216,268500,7671.882284
94578,California,1259,551841.6667,41057.61112,628300,28981.79505
97128,Oregon,1260,284708.3333,9594.916912,313500,6424.017435
76210,Texas,1261,240866.6667,4815.657334,257760,2675.518641
29063,South Carolina,1262,152033.3333,7976.458418,161288.8889,6500.161441
48035,Michigan,1263,123150,3979.426257,128266.6667,3386.902879
53066,Wisconsin,1264,284950,14224.48007,308911.1111,13721.47096
60074,Illinois,1265,190858.3333,18400.47365,181720,21553.6447
89104,Nevada,1266,169266.6667,10195.36932,210822.2222,11855.21711
10013,New York,1267,3780950,554431.788,3593780,245875.728
23831,Virginia,1268,210350,5629.609223,215040,8166.174135
48127,Michigan,1269,129533.3333,5777.013838,138522.2222,4714.464216
53188,Wisconsin,1270,223100,6873.984774,236911.1111,14233.56319
92307,California,1271,238000,8005.414834,259360,6067.816741
29209,South Carolina,1272,118291.6667,4436.864195,134588.8889,15214.42623
40272,Kentucky,1273,111833.3333,7980.427446,128000,10308.24912
28214,North Carolina,1274,152583.3333,7712.201732,172670,3662.799476
94044,California,1275,885991.6667,42670.37337,1046222.222,41695.77058
23060,Virginia,1276,263308.3333,5817.997699,277420,14121.67129
48239,Michigan,1277,82725,8506.970181,94077.77778,5291.45596
17112,Pennsylvania,1278,192750,4931.277725,195380,3636.701802
6450,Connecticut,1279,144891.6667,9340.54409,148088.8889,3738.224309
90638,California,1280,544366.6667,9311.760783,578430,13891.36782
93726,California,1281,178975,8360.534772,193980,3944.312361
33573,Florida,1282,159841.6667,6004.922749,178150,3890.051414
38002,Tennessee,1283,233225,8354.651898,254590,7223.219504
90008,California,1284,696525,36191.87581,756710,61806.49561
37214,Tennessee,1285,189433.3333,11042.1415,215300,17286.75794
95757,California,1286,442950,5651.032354,468670,7822.537951
98087,Washington,1287,400591.6667,14373.43953,447480,8763.880419
10950,New York,1288,285125,11202.31561,300462.5,8961.994407
90241,California,1289,550508.3333,8950.927171,592750,27525.88781
80004,Colorado,1290,373133.3333,6667.249974,406710,6533.368197
27560,North Carolina,1291,282941.6667,14496.23275,300310,19841.84719
98374,Washington,1292,306458.3333,8728.3502,337980,5044.957879
92262,California,1293,369166.6667,21692.71511,395410,24438.96274
77471,Texas,1294,204325,8109.06129,195055.5556,4232.443768
91401,California,1295,702808.3333,44943.62132,751590,36766.38274
30269,Georgia,1296,304141.6667,8086.04336,326688.8889,17562.29828
20016,District of Columbia,1297,793033.3333,96552.93309,854380,60749.51522
92840,California,1298,524733.3333,30458.25923,568488.8889,6551.919896
90266,California,1299,2171725,148537.7681,2341130,104075.2617
19115,Pennsylvania,1300,217650,5875.443246,219822.2222,14890.02483
94523,California,1301,682291.6667,21714.98938,734930,26362.62696
94582,California,1302,1019983.333,20812.04913,1098640,41378.4775
92505,California,1303,371825,8133.790117,389570,7508.535143
93030,California,1304,503441.6667,17757.78976,506755.5556,18083.6397
63146,Missouri,1305,203100,6136.638602,217900,13610.3637
1760,Massachusetts,1306,482658.3333,34588.95436,532377.7778,22444.38944
94123,California,1307,1807566.667,175747.5099,2329811.111,289806.3662
98056,Washington,1308,444883.3333,44008.3862,499080,17402.11481
34205,Florida,1309,145275,7646.036555,155540,9118.903443
15206,Pennsylvania,1310,197183.3333,15381.74423,225137.5,12080.34949
91767,California,1311,385400,10084.88969,426390,11341.29181
33707,Florida,1312,183683.3333,7052.284894,207288.8889,6996.895255
92705,California,1313,856666.6667,42244.76956,949520,48839.11957
91360,California,1314,647408.3333,11196.75982,668100,18398.04337
60047,Illinois,1315,411566.6667,12043.27844,425740,17982.55822
92649,California,1316,773325,30932.8877,823830,47037.64556
95691,California,1317,359308.3333,10581.54512,385100,15579.9729
92821,California,1318,668216.6667,20061.89727,696288.8889,19105.63875
68104,Nebraska,1319,106933.3333,4715.63593,116233.3333,3565.887765
17013,Pennsylvania,1320,146308.3333,3438.618505,166220,7211.906821
30092,Georgia,1321,284791.6667,14253.79823,319077.7778,14124.03608
91604,California,1322,1074266.667,25643.17106,1227110,81225.23561
94560,California,1323,746450,39897.12813,928722.2222,23180.96814
8901,New Jersey,1324,211816.6667,16487.20885,200230,19639.09621
21042,Maryland,1325,534883.3333,15460.69389,557760,26373.97202
20707,Maryland,1326,262041.6667,6117.93243,259188.8889,20451.04966
22015,Virginia,1327,456000,26501.60373,467222.2222,15335.70835
89032,Nevada,1328,196875,11180.42374,230688.8889,9065.005294
92373,California,1329,450541.6667,17805.26412,491320,24717.96108
29710,South Carolina,1330,228566.6667,6724.623079,224666.6667,20257.83799
21244,Maryland,1331,172433.3333,8064.049162,205866.6667,7516.943823
90403,California,1332,1327533.333,103977.0113,1328330,85564.44413
43402,Ohio,1333,160416.6667,6951.119015,175633.3333,14194.13024
55082,Minnesota,1334,306275,19782.78397,327890,13502.99596
80204,Colorado,1335,396966.6667,18015.70303,409460,20335.59441
37919,Tennessee,1336,243216.6667,19107.97536,262877.7778,13659.65493
40207,Kentucky,1337,276541.6667,8625.008052,286140,8052.47788
43221,Ohio,1338,279775,18507.57165,300500,9843.170221
10304,New York,1339,448725,41221.27535,438377.7778,47667.66381
29466,South Carolina,1340,379775,9547.523675,411577.7778,23867.21497
74014,Oklahoma,1341,155658.3333,3998.636921,159088.8889,5425.135829
98198,Washington,1342,332250,27193.45816,371944.4444,15537.56102
72023,Arkansas,1343,145066.6667,8985.6676,153244.4444,11419.97384
85042,Arizona,1344,215066.6667,11453.77182,225690,6062.581958
80221,Colorado,1345,297150,9752.392869,334410,4211.282465
90505,California,1346,838316.6667,24462.72107,878800,36445.2466
72120,Arkansas,1347,135200,8311.939204,158560,7874.033274
18018,Pennsylvania,1348,144133.3333,5700.194928,156350,3339.23644
90808,California,1349,648541.6667,4447.744435,682770,9153.47475
60564,Illinois,1350,396816.6667,13671.98067,407690,12689.95272
33710,Florida,1351,178825,3144.605169,193955.5556,4475.888766
95833,California,1352,278075,7016.186642,299410,6828.242819
60103,Illinois,1353,246600,6693.031202,261750,3810.839802
95843,California,1354,318066.6667,9491.253283,339460,6870.54583
77356,Texas,1355,229250,5938.784949,234150,7455.501325
84123,Utah,1356,239133.3333,7421.290693,269133.3333,6650.48035
33884,Florida,1357,163750,7025.489307,175890,5032.38512
30033,Georgia,1358,291808.3333,10091.2056,334288.8889,13039.0392
29605,South Carolina,1359,161716.6667,12135.81705,185744.4444,17429.16528
60137,Illinois,1360,355758.3333,23653.69803,366580,16515.0719
98107,Washington,1361,682075,42084.28299,773870,37182.47033
20120,Virginia,1362,408208.3333,6517.599038,439644.4444,17587.37622
18966,Pennsylvania,1363,310725,9070.75199,330730,12787.4978
22031,Virginia,1364,506625,13222.33748,519266.6667,21849.79024
95129,California,1365,1500833.333,120962.4483,1843510,160264.1535
17011,Pennsylvania,1366,183900,9690.8032,191440,8475.517683
44121,Ohio,1367,83066.66667,6606.099875,82577.77778,3774.115872
80128,Colorado,1368,347616.6667,18620.99323,366720,16314.52114
98117,Washington,1369,734591.6667,21257.84006,778990,30170.16573
29650,South Carolina,1370,213450,10787.37688,218000,6437.908563
85379,Arizona,1371,235675,6057.932128,245270,3430.466441
23235,Virginia,1372,214933.3333,9243.406058,236510,8413.376255
85233,Arizona,1373,269833.3333,6835.487465,287275,2501.374622
91387,California,1374,480125,20738.61636,542450,29520.50982
80916,Colorado,1375,192283.3333,8018.710758,219110,8653.490625
30180,Georgia,1376,152416.6667,5263.052557,163800,7174.64672
96707,Hawaii,1377,594491.6667,25584.25487,586544.4444,19859.45681
10583,New York,1378,1160733.333,91929.10614,1024890,90391.04436
66048,Kansas,1379,141566.6667,7870.444008,130977.7778,10516.73563
21113,Maryland,1380,290733.3333,7947.361547,296566.6667,6028.451063
2184,Massachusetts,1381,414841.6667,23345.07294,459877.7778,15362.4924
15401,Pennsylvania,1382,111833.3333,8870.675785,106077.7778,11512.86988
32084,Florida,1383,187766.6667,22230.47208,196930,12429.48511
1852,Massachusetts,1384,232900,7982.480817,260155.5556,16340.07419
